"","DGEOID","OGEOID","ny.commuters.OSName","ny.commuters.OCName","ny.commuters.DSName","ny.commuters.DCName","ny.commuters.Commuters","ny.commuters.MOE","DPop","OPop","DIST"
"293","10003","36015","New York","Chemung County","Delaware","New Castle County",3,5,538479,88830,2.79737338189823
"294","10003","36025","New York","Delaware County","Delaware","New Castle County",3,5,538479,47980,2.70470373810272
"295","10003","36029","New York","Erie County","Delaware","New Castle County",14,21,538479,919040,4.4694157162266
"296","10003","36047","New York","Kings County","Delaware","New Castle County",32,39,538479,2504700,1.99177170053074
"297","10003","36059","New York","Nassau County","Delaware","New Castle County",24,30,538479,1339532,2.35540493080636
"298","10003","36061","New York","New York County","Delaware","New Castle County",72,59,538479,1585873,2.05343439437569
"299","10003","36081","New York","Queens County","Delaware","New Castle County",41,52,538479,2230722,2.09887717825044
"300","10003","36085","New York","Richmond County","Delaware","New Castle County",14,22,538479,468730,1.79454406417866
"301","10003","36087","New York","Rockland County","Delaware","New Castle County",11,18,538479,311687,2.25514363867414
"302","10003","36101","New York","Steuben County","Delaware","New Castle County",10,11,538479,98990,3.2058870618521
"303","10003","36103","New York","Suffolk County","Delaware","New Castle County",3,6,538479,1493350,3.25269076055691
"304","10003","36105","New York","Sullivan County","Delaware","New Castle County",6,8,538479,77547,2.30863840632515
"305","10003","36109","New York","Tompkins County","Delaware","New Castle County",14,22,538479,101564,2.99245250756457
"306","10005","36043","New York","Herkimer County","Delaware","Sussex County",4,5,197145,64519,4.75138860715596
"307","10005","36061","New York","New York County","Delaware","Sussex County",12,19,197145,1585873,2.49968009693921
"308","10005","36089","New York","St. Lawrence County","Delaware","Sussex County",23,35,197145,111944,5.81938703087206
"309","11001","36001","New York","Albany County","District of Columbia","District of Columbia",45,36,601723,304204,4.78687998470305
"310","11001","36005","New York","Bronx County","District of Columbia","District of Columbia",28,37,601723,1385108,3.71305687666039
"311","11001","36011","New York","Cayuga County","District of Columbia","District of Columbia",20,33,601723,80026,4.12926974393597
"312","11001","36013","New York","Chautauqua County","District of Columbia","District of Columbia",3,4,601723,134905,4.15416546639981
"313","11001","36021","New York","Columbia County","District of Columbia","District of Columbia",16,21,601723,63096,4.75873373459939
"314","11001","36027","New York","Dutchess County","District of Columbia","District of Columbia",26,42,601723,297488,4.34707676312952
"315","11001","36029","New York","Erie County","District of Columbia","District of Columbia",25,22,601723,919040,4.23776397036335
"316","11001","36047","New York","Kings County","District of Columbia","District of Columbia",160,74,601723,2504700,3.52027290592793
"317","11001","36051","New York","Livingston County","District of Columbia","District of Columbia",14,23,601723,65393,3.89795065903162
"318","11001","36055","New York","Monroe County","District of Columbia","District of Columbia",122,86,601723,744344,4.45414114587433
"319","11001","36059","New York","Nassau County","District of Columbia","District of Columbia",120,85,601723,1339532,3.88707592219195
"320","11001","36061","New York","New York County","District of Columbia","District of Columbia",425,153,601723,1585873,3.57441048974212
"321","11001","36065","New York","Oneida County","District of Columbia","District of Columbia",6,9,601723,234878,4.61596908580399
"322","11001","36067","New York","Onondaga County","District of Columbia","District of Columbia",24,26,601723,467026,4.18252127083303
"323","11001","36071","New York","Orange County","District of Columbia","District of Columbia",39,38,601723,372813,3.68576275272386
"324","11001","36081","New York","Queens County","District of Columbia","District of Columbia",138,82,601723,2230722,3.62884589761968
"325","11001","36087","New York","Rockland County","District of Columbia","District of Columbia",6,13,601723,311687,3.74235481499633
"326","11001","36103","New York","Suffolk County","District of Columbia","District of Columbia",63,46,601723,1493350,4.78560550100689
"327","11001","36119","New York","Westchester County","District of Columbia","District of Columbia",85,69,601723,949113,3.96159136275452
"328","12001","36071","New York","Orange County","Florida","Alachua County",34,56,247336,372813,14.225622734682
"329","12009","36007","New York","Broome County","Florida","Brevard County",16,27,543376,200600,14.6944480206949
"330","12009","36061","New York","New York County","Florida","Brevard County",19,30,543376,1585873,14.1743233017642
"331","12009","36081","New York","Queens County","Florida","Brevard County",41,48,543376,2230722,14.1348129539828
"332","12009","36085","New York","Richmond County","Florida","Brevard County",24,28,543376,468730,13.9078804258312
"333","12011","36005","New York","Bronx County","Florida","Broward County",64,60,1748066,1385108,16.1123967482951
"334","12011","36013","New York","Chautauqua County","Florida","Broward County",4,6,1748066,134905,16.1851877989899
"335","12011","36019","New York","Clinton County","Florida","Broward County",10,16,1748066,82128,19.7911085073791
"336","12011","36029","New York","Erie County","Florida","Broward County",23,30,1748066,919040,16.6907638591925
"337","12011","36047","New York","Kings County","Florida","Broward County",71,56,1748066,2504700,15.8766035977369
"338","12011","36051","New York","Livingston County","Florida","Broward County",13,14,1748066,65393,16.7915319441334
"339","12011","36059","New York","Nassau County","Florida","Broward County",38,35,1748066,1339532,16.1178937372847
"340","12011","36061","New York","New York County","Florida","Broward County",13,21,1748066,1585873,15.9963793769135
"341","12011","36081","New York","Queens County","Florida","Broward County",17,21,1748066,2230722,15.9436466986351
"342","12011","36091","New York","Saratoga County","Florida","Broward County",14,22,1748066,219607,18.1918674671497
"343","12011","36103","New York","Suffolk County","Florida","Broward County",28,43,1748066,1493350,16.7058599428234
"344","12011","36115","New York","Washington County","Florida","Broward County",5,8,1748066,63216,18.544039390858
"345","12011","36119","New York","Westchester County","Florida","Broward County",12,19,1748066,949113,16.4290036430399
"346","12011","36121","New York","Wyoming County","Florida","Broward County",3,5,1748066,42155,16.7002797025325
"347","12015","36103","New York","Suffolk County","Florida","Charlotte County",21,32,159978,1493350,16.8220198358595
"348","12017","36047","New York","Kings County","Florida","Citrus County",43,67,141236,2504700,14.5729693209575
"349","12021","36055","New York","Monroe County","Florida","Collier County",11,17,321520,744344,17.6033320888196
"350","12021","36061","New York","New York County","Florida","Collier County",34,45,321520,1585873,16.4402556524909
"351","12021","36065","New York","Oneida County","Florida","Collier County",5,7,321520,234878,18.1441512676781
"352","12031","36027","New York","Dutchess County","Florida","Duval County",11,19,864263,297488,13.8971059231409
"353","12031","36029","New York","Erie County","Florida","Duval County",14,22,864263,919040,12.7496384147214
"354","12031","36055","New York","Monroe County","Florida","Duval County",13,23,864263,744344,13.5669117917831
"355","12031","36061","New York","New York County","Florida","Duval County",28,44,864263,1585873,12.9585633975871
"356","12031","36069","New York","Ontario County","Florida","Duval County",8,13,864263,107931,13.2511211937064
"357","12031","36073","New York","Orleans County","Florida","Duval County",6,10,864263,42883,13.4870242650293
"358","12031","36101","New York","Steuben County","Florida","Duval County",3,4,864263,98990,12.6714189672367
"359","12031","36119","New York","Westchester County","Florida","Duval County",11,22,864263,949113,13.3907319534638
"360","12031","36121","New York","Wyoming County","Florida","Duval County",7,13,864263,42155,12.8320740829361
"361","12033","36077","New York","Otsego County","Florida","Escambia County",3,6,297619,62259,17.203799328059
"362","12053","36011","New York","Cayuga County","Florida","Hernando County",22,36,172778,80026,15.609721477342
"363","12055","36009","New York","Cattaraugus County","Florida","Highlands County",4,5,98786,80317,15.1410941412907
"364","12055","36013","New York","Chautauqua County","Florida","Highlands County",6,10,98786,134905,15.0841899482895
"365","12057","36025","New York","Delaware County","Florida","Hillsborough County",19,29,1229226,47980,16.0850345517512
"366","12057","36027","New York","Dutchess County","Florida","Hillsborough County",9,14,1229226,297488,16.312555288991
"367","12057","36029","New York","Erie County","Florida","Hillsborough County",22,24,1229226,919040,15.2744059574253
"368","12057","36035","New York","Fulton County","Florida","Hillsborough County",12,20,1229226,55531,17.148563614617
"369","12057","36045","New York","Jefferson County","Florida","Hillsborough County",3,4,1229226,116229,17.2799597972359
"370","12057","36063","New York","Niagara County","Florida","Hillsborough County",11,17,1229226,216469,15.8388673010362
"371","12057","36103","New York","Suffolk County","Florida","Hillsborough County",55,44,1229226,1493350,16.2246498336861
"372","12069","36103","New York","Suffolk County","Florida","Lake County",20,30,297052,1493350,15.1590742236343
"373","12071","36091","New York","Saratoga County","Florida","Lee County",12,22,618754,219607,18.3881552431793
"374","12071","36123","New York","Yates County","Florida","Lee County",8,14,618754,25348,16.7626806692716
"375","12073","36055","New York","Monroe County","Florida","Leon County",16,25,275487,744344,14.4457963829846
"376","12073","36059","New York","Nassau County","Florida","Leon County",7,11,275487,1339532,14.828468804754
"377","12081","36001","New York","Albany County","Florida","Manatee County",14,22,322833,304204,17.2912058449495
"378","12083","36067","New York","Onondaga County","Florida","Marion County",13,23,331298,467026,14.9893905038261
"379","12086","36005","New York","Bronx County","Florida","Miami-Dade County",13,20,2496435,1385108,16.6261501545302
"380","12086","36025","New York","Delaware County","Florida","Miami-Dade County",13,20,2496435,47980,17.4872563544421
